Time (s),SMU 1 V,SMU 1 I,SMU 1 R,SMU 2 V,SMU 2 I,SMU 2 R
131.174349,-1.38283e-06,7.98702e-11,-17313.4,0.0999611,1.40852e-07,709690
131.284394,-2.3222e-05,8.22544e-11,-282319,0.0999605,1.34876e-07,741130
131.394439,-2.73466e-05,8.70228e-11,-314247,0.0999615,1.31085e-07,762571
131.504485,-3.16858e-05,8.10623e-11,-390882,0.0999594,1.28484e-07,777992
131.614531,-3.3927e-05,8.58307e-11,-395278,0.0999611,1.26377e-07,790973
131.724576,-3.26633e-05,8.34465e-11,-391429,0.0999613,1.24408e-07,803496
131.834622,-3.51429e-05,8.10623e-11,-433529,0.0999624,1.23048e-07,812387
131.944668,-3.57866e-05,8.34465e-11,-428857,0.0999628,1.21827e-07,820530
132.054714,-3.96967e-05,7.7486e-11,-512308,0.099962,1.20527e-07,829377
132.164760,-9.9997,6.19888e-11,-1.61315e+11,0.0999631,3.08633e-09,3.2389e+07
132.274805,-9.99971,6.31809e-11,-1.58271e+11,0.0999636,3.88503e-09,2.57305e+07
132.384850,-9.99984,6.07967e-11,-1.6448e+11,0.0999645,4.28915e-09,2.33064e+07
132.494896,-9.99986,6.19888e-11,-1.61317e+11,0.0999624,4.60267e-09,2.17183e+07
132.604942,4.14848e-06,7.7486e-11,53538.5,0.0999611,1.5599e-07,640817
132.714988,-1.35899e-06,7.98702e-11,-17014.9,0.0999615,1.41071e-07,708589
132.825033,-2.13623e-05,7.62939e-11,-280000,0.0999622,1.35262e-07,739027
132.935079,-2.48909e-05,8.22544e-11,-302609,0.099962,1.3152e-07,760052
133.045125,-2.36273e-05,7.86781e-11,-300303,0.0999618,1.28769e-07,776290
133.155171,-2.68221e-05,7.98702e-11,-335821,0.0999617,1.26892e-07,787768
133.265217,-3.10659e-05,7.86781e-11,-394849,0.0999659,1.25405e-07,797147
133.375262,-3.5882e-05,7.86781e-11,-456061,0.0999657,1.23826e-07,807306
133.485308,-3.87907e-05,8.22544e-11,-471594,0.0999696,1.22437e-07,816495
133.595354,-4.1461e-05,7.7486e-11,-535077,0.0999697,1.21291e-07,824216
133.705400,-9.99972,5.96046e-11,-1.67767e+11,0.0999694,3.09944e-09,3.2254e+07
133.815446,-9.99972,5.84126e-11,-1.71191e+11,0.0999696,3.91722e-09,2.55206e+07
133.925491,-9.99985,6.31809e-11,-1.58273e+11,0.0999672,4.33445e-09,2.30634e+07
134.035537,-9.99986,6.4373e-11,-1.55342e+11,0.0999682,4.6277e-09,2.16021e+07
134.145582,-5.72205e-07,7.39098e-11,-7741.94,0.099966,1.57034e-07,636587
134.255628,-7.77245e-06,8.58307e-11,-90555.6,0.099966,1.42229e-07,702855
134.365674,-2.8944e-05,7.86781e-11,-367879,0.0999642,1.36502e-07,732329
134.475720,-3.3164e-05,8.34465e-11,-397429,0.0999645,1.32842e-07,752506
134.585766,-3.407e-05,8.70228e-11,-391507,0.0999625,1.30116e-07,768259
134.695812,-3.17335e-05,8.46386e-11,-374930,0.0999637,1.27833e-07,781987
134.805858,-3.24488e-05,8.70228e-11,-372877,0.099964,1.26034e-07,793151
134.915904,-3.42846e-05,9.17912e-11,-373507,0.0999622,1.24416e-07,803449
135.025949,-3.46422e-05,9.05991e-11,-382368,0.0999595,1.23361e-07,810299
135.135994,-3.56913e-05,8.34465e-11,-427714,0.0999589,1.21927e-07,819824
135.246040,-9.99964,6.55651e-11,-1.52515e+11,0.09996,3.11255e-09,3.21151e+07
135.356086,-9.99966,6.55651e-11,-1.52515e+11,0.099961,3.93987e-09,2.53717e+07
135.466132,-9.9998,6.79493e-11,-1.47166e+11,0.0999608,4.40359e-09,2.26998e+07
135.576177,-9.99982,7.03335e-11,-1.42177e+11,0.0999607,4.70161e-09,2.12609e+07
135.686223,6.91414e-06,8.22544e-11,84058,0.0999587,1.5811e-07,632211
135.796269,6.91414e-07,8.10623e-11,8529.41,0.0999591,1.43187e-07,698102
135.906315,-2.18153e-05,7.98702e-11,-273134,0.0999591,1.37404e-07,727482
136.016361,-2.73466e-05,8.58307e-11,-318611,0.0999602,1.33795e-07,747117
136.126407,-2.83241e-05,8.82149e-11,-321081,0.0999617,1.30824e-07,764094
136.236453,-3.07322e-05,8.46386e-11,-363099,0.0999627,1.28549e-07,777621
136.346499,-3.43323e-05,8.46386e-11,-405634,0.0999635,1.2676e-07,788604
136.456544,-3.57151e-05,7.86781e-11,-453939,0.0999661,1.25163e-07,798690
136.566590,-3.84808e-05,8.34465e-11,-461143,0.099966,1.24071e-07,805719
136.676635,-3.94344e-05,7.39098e-11,-533548,0.0999661,1.22907e-07,813346
136.786681,-9.9997,6.07967e-11,-1.64478e+11,0.0999665,3.11852e-09,3.20558e+07
136.896727,-9.99971,6.4373e-11,-1.5534e+11,0.0999628,3.93867e-09,2.53798e+07
137.006773,-9.99984,7.03335e-11,-1.42177e+11,0.0999624,4.37737e-09,2.28362e+07
137.116819,-9.99989,6.4373e-11,-1.55343e+11,0.0999593,4.69565e-09,2.12876e+07
137.226865,6.67572e-07,7.62939e-11,8750,0.0999595,1.58669e-07,629989
137.336910,-4.24385e-06,8.46386e-11,-50140.8,0.0999626,1.4351e-07,696554
137.446956,-2.73466e-05,7.98702e-11,-342388,0.0999615,1.37646e-07,726220
137.557001,-3.3474e-05,7.98702e-11,-419105,0.0999596,1.34192e-07,744902
137.667046,-3.48806e-05,8.22544e-11,-424058,0.0999614,1.31682e-07,759111
137.777092,-3.68834e-05,7.51018e-11,-491111,0.0999629,1.29383e-07,772615
137.887138,-3.83139e-05,7.98702e-11,-479701,0.0999631,1.27597e-07,783429
137.997184,-3.97921e-05,7.98702e-11,-498209,0.0999638,1.26183e-07,792213
138.107229,-4.01974e-05,8.82149e-11,-455676,0.0999628,1.24773e-07,801159
138.217275,-4.13179e-05,7.51018e-11,-550159,0.0999614,1.23938e-07,806541
138.327321,-9.99973,5.96046e-11,-1.67768e+11,0.0999599,3.15547e-09,3.16783e+07
138.437367,-9.99973,6.67572e-11,-1.49793e+11,0.0999567,3.95894e-09,2.52483e+07
138.547413,-9.99986,6.91414e-11,-1.44629e+11,0.0999615,4.40955e-09,2.26693e+07
138.657458,-9.9999,6.07967e-11,-1.64481e+11,0.0999644,4.73618e-09,2.11065e+07
138.767504,5.00679e-07,7.27177e-11,6885.25,0.0999652,1.59701e-07,625952
138.877549,-6.36578e-06,7.98702e-11,-79701.5,0.0999648,1.44439e-07,692091
138.987595,-2.80142e-05,7.39098e-11,-379032,0.0999649,1.38366e-07,722466
139.097641,-3.37839e-05,7.86781e-11,-429394,0.099962,1.34621e-07,742545
139.207686,-3.58105e-05,7.62939e-11,-469375,0.0999619,1.32049e-07,757004
139.317732,-3.71933e-05,7.15256e-11,-520000,0.0999615,1.29877e-07,769661
139.427777,-3.70502e-05,7.98702e-11,-463881,0.0999619,1.2825e-07,779429
139.537822,-3.7694e-05,7.39098e-11,-510000,0.0999621,1.26842e-07,788082
139.647867,-4.00066e-05,8.10623e-11,-493529,0.0999655,1.25539e-07,796289
139.757913,-4.13179e-05,7.62939e-11,-541563,0.0999666,1.2435e-07,803916
139.867958,-9.99973,5.72205e-11,-1.74758e+11,0.0999709,3.1817e-09,3.14206e+07
139.978003,-9.99975,6.19888e-11,-1.61315e+11,0.0999701,3.99947e-09,2.49958e+07
140.088049,-9.99987,6.19888e-11,-1.61317e+11,0.09997,4.42147e-09,2.26101e+07
140.198095,-9.99992,5.72205e-11,-1.74761e+11,0.0999706,4.74811e-09,2.10548e+07
140.308141,2.6226e-06,6.91414e-11,37931,0.0999688,1.59792e-07,625620
140.418187,-3.48091e-06,7.86781e-11,-44242.4,0.0999655,1.44645e-07,691109
140.528232,-2.45333e-05,7.7486e-11,-316615,0.0999626,1.39023e-07,719036
140.638278,-3.17812e-05,7.7486e-11,-410154,0.0999608,1.35454e-07,737969
140.748323,-3.27826e-05,7.7486e-11,-423077,0.099961,1.32973e-07,751738
140.858369,-3.45945e-05,7.62939e-11,-453438,0.0999583,1.3052e-07,765848
140.968414,-3.52144e-05,8.34465e-11,-422000,0.099961,1.28617e-07,777197
141.078460,-3.56197e-05,8.10623e-11,-439412,0.0999604,1.27463e-07,784229
141.188506,-3.80278e-05,8.22544e-11,-462319,0.0999579,1.26027e-07,793148
141.298551,-3.91245e-05,7.7486e-11,-504923,0.0999584,1.24663e-07,801828
141.408597,-9.99973,6.31809e-11,-1.58271e+11,0.0999604,3.20673e-09,3.11721e+07
141.518642,-9.99974,6.19888e-11,-1.61315e+11,0.0999607,4.01497e-09,2.4897e+07
141.628688,-9.99988,7.03335e-11,-1.42178e+11,0.0999587,4.44293e-09,2.24984e+07
141.738734,-9.99986,6.55651e-11,-1.52518e+11,0.0999578,4.75407e-09,2.10257e+07
141.848780,4.88758e-06,8.10623e-11,60294.1,0.09996,1.59894e-07,625163
141.958825,9.77516e-07,8.34465e-11,11714.3,0.0999587,1.45417e-07,687391
142.068871,-1.93119e-05,8.46386e-11,-228169,0.0999589,1.39365e-07,717244
142.178917,-2.54631e-05,7.98702e-11,-318806,0.0999576,1.35572e-07,737303
142.288963,-2.6536e-05,7.98702e-11,-332239,0.0999568,1.3279e-07,752746
142.399008,-2.87294e-05,8.34465e-11,-344286,0.0999572,1.30681e-07,764896
142.509054,-3.20435e-05,8.22544e-11,-389565,0.0999581,1.29117e-07,774168
142.619099,-3.20196e-05,8.34465e-11,-383714,0.0999564,1.2772e-07,782624
142.729144,-3.3021e-05,8.46386e-11,-390141,0.0999568,1.26202e-07,792037
142.839189,-3.55482e-05,8.22544e-11,-432174,0.0999591,1.2526e-07,798011
142.949234,-9.99965,6.4373e-11,-1.55339e+11,0.0999593,3.21507e-09,3.10908e+07
143.059279,-9.99965,6.55651e-11,-1.52515e+11,0.0999607,4.03285e-09,2.47866e+07
143.169325,-9.99979,6.31809e-11,-1.58272e+11,0.0999633,4.4775e-09,2.23257e+07
143.279371,-9.99982,6.19888e-11,-1.61317e+11,0.0999644,4.79579e-09,2.08442e+07
143.389417,6.46114e-06,7.51018e-11,86031.8,0.0999636,1.60966e-07,621024
143.499463,2.45571e-06,7.51018e-11,32698.4,0.0999661,1.45699e-07,686115
143.609509,-1.80006e-05,7.27177e-11,-247541,0.0999645,1.39751e-07,715302
143.719554,-2.53916e-05,7.86781e-11,-322727,0.099961,1.36062e-07,734673
143.829600,-2.83957e-05,8.10623e-11,-350294,0.0999624,1.33234e-07,750276
143.939646,-3.03268e-05,8.58307e-11,-353333,0.0999638,1.31216e-07,761826
144.049692,-2.98023e-05,8.10623e-11,-367647,0.0999672,1.2946e-07,772186
144.159738,-3.08752e-05,8.10623e-11,-380882,0.099966,1.27822e-07,782071
144.269783,-3.49283e-05,8.82149e-11,-395946,0.0999655,1.26501e-07,790233
144.379829,-3.80039e-05,8.58307e-11,-442778,0.099965,1.2518e-07,798567
144.489874,-9.99968,6.55651e-11,-1.52515e+11,0.0999625,3.22819e-09,3.09655e+07
144.599919,-9.99969,7.03335e-11,-1.42175e+11,0.0999621,4.0555e-09,2.46485e+07
144.709964,-9.99982,6.67572e-11,-1.49794e+11,0.099961,4.49777e-09,2.22246e+07
144.820010,-9.99983,6.07967e-11,-1.6448e+11,0.0999611,4.82559e-09,2.07148e+07
144.930056,1.74046e-06,7.62939e-11,22812.5,0.09996,1.60888e-07,621300
145.040102,-1.93119e-06,7.86781e-11,-24545.5,0.0999596,1.46157e-07,683922
145.150148,-2.40326e-05,7.62939e-11,-315000,0.0999614,1.40568e-07,711125
145.260194,-2.79665e-05,7.86781e-11,-355455,0.0999618,1.36468e-07,732490
145.370239,-2.87056e-05,7.98702e-11,-359403,0.0999617,1.33936e-07,746337
145.480285,-3.27826e-05,8.46386e-11,-387324,0.09996,1.31935e-07,757646
145.590331,-3.5882e-05,8.58307e-11,-418056,0.0999619,1.29921e-07,769403
145.700376,-3.5429e-05,7.98702e-11,-443582,0.0999649,1.28301e-07,779141
145.810421,-3.56436e-05,8.34465e-11,-427143,0.0999592,1.27023e-07,786935
145.920467,-3.86e-05,7.51018e-11,-513968,0.0999598,1.26179e-07,792203
146.030513,-9.99965,6.19888e-11,-1.61314e+11,0.0999603,3.21865e-09,3.10566e+07
146.140558,-9.99966,5.84126e-11,-1.7119e+11,0.099962,4.04716e-09,2.46993e+07
146.250604,-9.99978,7.03335e-11,-1.42177e+11,0.0999629,4.5073e-09,2.2178e+07
146.360649,-9.99983,6.55651e-11,-1.52517e+11,0.099961,4.83155e-09,2.06892e+07
146.470694,5.65052e-06,7.7486e-11,72923.1,0.0999602,1.61917e-07,617354
146.580739,6.67572e-07,8.10623e-11,8235.29,0.0999607,1.47011e-07,679953
146.690785,-2.27213e-05,8.22544e-11,-276232,0.0999601,1.41406e-07,706901
146.800831,-2.48432e-05,7.86781e-11,-315758,0.0999605,1.37566e-07,726635
146.910876,-2.79665e-05,7.51018e-11,-372381,0.0999626,1.34761e-07,741775
147.020922,-2.91109e-05,8.22544e-11,-353913,0.0999634,1.326e-07,753871
147.130968,-3.01361e-05,8.34465e-11,-361143,0.0999631,1.30707e-07,764788
147.241014,-3.29733e-05,8.10623e-11,-406765,0.0999631,1.29035e-07,774701
147.351059,-3.84569e-05,8.34465e-11,-460857,0.099962,1.27894e-07,781602
147.461104,-4.36068e-05,7.39098e-11,-590000,0.0999604,1.26653e-07,789248
147.571150,-9.99967,5.96046e-11,-1.67767e+11,0.0999629,3.2568e-09,3.06936e+07
147.681196,-9.99968,6.4373e-11,-1.5534e+11,0.0999642,4.07577e-09,2.45265e+07
147.791242,-9.99978,6.91414e-11,-1.44628e+11,0.0999664,4.52518e-09,2.20911e+07
147.901287,-9.99983,6.31809e-11,-1.58273e+11,0.099965,4.86255e-09,2.05581e+07
148.011332,-7.34329e-06,7.03335e-11,-104407,0.0999636,1.62318e-07,615852
148.121377,-1.31369e-05,7.98702e-11,-164478,0.0999639,1.47365e-07,678341
148.231422,-3.2711e-05,7.62939e-11,-428750,0.0999638,1.41325e-07,707333
148.341467,-3.70979e-05,7.27177e-11,-510164,0.0999649,1.38261e-07,723014
148.451512,-3.92675e-05,8.82149e-11,-445135,0.0999656,1.35533e-07,737576
148.561557,-3.96013e-05,7.27177e-11,-544590,0.099967,1.33139e-07,750848
148.671603,-4.01258e-05,8.46386e-11,-474085,0.0999658,1.31398e-07,760784
148.781649,-4.26531e-05,7.27177e-11,-586557,0.0999663,1.29944e-07,769302
148.891695,-4.57287e-05,8.70228e-11,-525479,0.0999683,1.28808e-07,776103
149.001740,-4.67539e-05,7.86781e-11,-594242,0.099969,1.27707e-07,782802
149.111786,-9.99966,6.79493e-11,-1.47164e+11,0.0999694,3.29375e-09,3.03512e+07
149.221832,-9.99967,6.79493e-11,-1.47164e+11,0.0999694,4.1151e-09,2.42933e+07
149.331878,-9.99982,7.39098e-11,-1.35298e+11,0.0999676,4.55022e-09,2.19699e+07
149.441924,-9.99987,7.27177e-11,-1.37516e+11,0.0999654,4.88162e-09,2.04779e+07
149.551969,-5.10216e-06,8.10623e-11,-62941.2,0.0999655,1.63072e-07,613013
149.662015,-9.77516e-06,8.82149e-11,-110811,0.0999689,1.48087e-07,675071
149.772060,-2.90394e-05,8.46386e-11,-343099,0.0999691,1.4176e-07,705199
149.882106,-3.52383e-05,7.7486e-11,-454769,0.0999703,1.38129e-07,723746
149.992151,-3.69787e-05,7.86781e-11,-470000,0.0999698,1.35139e-07,739754
150.102196,-3.80754e-05,7.39098e-11,-515161,0.0999684,1.33135e-07,750878
150.212242,-4.08888e-05,9.05991e-11,-451316,0.0999692,1.31731e-07,758889
150.322288,-4.24624e-05,7.51018e-11,-565397,0.0999689,1.30023e-07,768857
150.432334,-4.55618e-05,9.05991e-11,-502895,0.0999705,1.28568e-07,777567
150.542379,-4.82559e-05,7.27177e-11,-663607,0.099971,1.27566e-07,783681
150.652425,-9.99972,6.67572e-11,-1.49792e+11,0.0999713,3.28302e-09,3.0451e+07
150.762470,-9.99977,6.91414e-11,-1.44628e+11,0.0999716,4.11987e-09,2.42657e+07
150.872516,-9.99989,7.15256e-11,-1.39809e+11,0.0999703,4.56095e-09,2.19188e+07
150.982562,-9.99993,7.03335e-11,-1.42179e+11,0.0999712,4.89116e-09,2.04392e+07
151.092607,-1.00374e-05,7.98702e-11,-125672,0.0999709,1.63003e-07,613306
151.202653,-1.266e-05,8.22544e-11,-153913,0.0999723,1.48261e-07,674301
151.312698,-3.29018e-05,8.34465e-11,-394286,0.0999738,1.42475e-07,701692
151.422743,-3.6931e-05,7.39098e-11,-499677,0.0999725,1.38432e-07,722179
151.532788,-3.78847e-05,8.10623e-11,-467353,0.0999732,1.35604e-07,737243
151.642833,-3.84569e-05,7.51018e-11,-512064,0.0999707,1.33693e-07,747762
151.752878,-4.35352e-05,8.70228e-11,-500274,0.0999699,1.32118e-07,756669
151.862923,-4.45843e-05,7.39098e-11,-603226,0.0999671,1.30763e-07,764491
151.972969,-4.6587e-05,8.9407e-11,-521067,0.0999683,1.2941e-07,772493
152.083014,-4.90665e-05,7.27177e-11,-674754,0.0999683,1.28152e-07,780074
152.193059,-9.9997,6.19888e-11,-1.61315e+11,0.0999693,3.29852e-09,3.03073e+07
152.303105,-9.99974,6.91414e-11,-1.44627e+11,0.0999692,4.15206e-09,2.4077e+07
152.413150,-9.99991,7.03335e-11,-1.42178e+11,0.0999691,4.59075e-09,2.17762e+07
152.523195,-9.99993,6.4373e-11,-1.55343e+11,0.0999666,4.93407e-09,2.02605e+07
152.633241,-1.08004e-05,8.34465e-11,-129429,0.099966,1.62745e-07,614251
152.743286,-1.62601e-05,8.58307e-11,-189444,0.099965,1.48388e-07,673672
152.853331,-4.06504e-05,9.17912e-11,-442857,0.0999662,1.42763e-07,700226
152.963377,-4.29869e-05,7.27177e-11,-591148,0.0999655,1.38991e-07,719223
153.073422,-4.23908e-05,9.05991e-11,-467895,0.0999665,1.36122e-07,734391
153.183467,-4.58479e-05,7.86781e-11,-582727,0.0999666,1.34097e-07,745478
153.293512,-4.61102e-05,8.9407e-11,-515733,0.0999675,1.32267e-07,755798
153.403558,-4.26531e-05,7.39098e-11,-577097,0.0999689,1.30678e-07,764999
153.513604,-4.29869e-05,8.9407e-11,-480800,0.0999684,1.29404e-07,772529
153.623649,-4.52995e-05,7.27177e-11,-622951,0.0999668,1.28137e-07,780156
153.733695,-9.99965,6.19888e-11,-1.61314e+11,0.0999675,3.31759e-09,3.01325e+07
153.843741,-9.99968,6.55651e-11,-1.52515e+11,0.0999668,4.16517e-09,2.40006e+07
153.953786,-9.99979,6.4373e-11,-1.55341e+11,0.0999667,4.61817e-09,2.16464e+07
154.063831,-9.99983,6.67572e-11,-1.49794e+11,0.0999655,4.93884e-09,2.02407e+07
154.173876,-4.3869e-06,7.98702e-11,-54925.4,0.0999651,1.63751e-07,610472
154.283921,-6.84261e-06,8.46386e-11,-80845.1,0.0999627,1.48811e-07,671741
154.393966,-2.87533e-05,8.70228e-11,-330411,0.0999632,1.42938e-07,699347
154.504011,-3.16143e-05,7.98702e-11,-395821,0.0999623,1.39325e-07,717477
154.614056,-3.51667e-05,8.58307e-11,-409722,0.0999651,1.36652e-07,731531
154.724101,-3.84808e-05,7.51018e-11,-512381,0.0999642,1.34803e-07,741557
154.834147,-4.03166e-05,8.46386e-11,-476338,0.0999627,1.3306e-07,751259
154.944193,-4.04596e-05,7.15256e-11,-565667,0.0999619,1.31329e-07,761154
155.054239,-4.22716e-05,8.34465e-11,-506571,0.0999653,1.29867e-07,769754
155.164285,-4.33683e-05,6.91414e-11,-627241,0.0999663,1.28722e-07,776605
155.274330,-9.99967,6.19888e-11,-1.61314e+11,0.0999665,3.33428e-09,2.99814e+07
155.384375,-9.99969,6.4373e-11,-1.5534e+11,0.0999661,4.17471e-09,2.39457e+07
155.494421,-9.99981,6.07967e-11,-1.64479e+11,0.099967,4.62651e-09,2.16074e+07
155.604467,-9.99984,6.19888e-11,-1.61317e+11,0.0999664,4.94361e-09,2.02213e+07
155.714513,-3.31402e-06,7.03335e-11,-47118.6,0.0999666,1.6405e-07,609367
155.824559,-6.36578e-06,7.62939e-11,-83437.5,0.0999687,1.49443e-07,668941
155.934604,-2.45571e-05,7.62939e-11,-321875,0.0999673,1.43661e-07,695853
156.044650,-2.86341e-05,7.27177e-11,-393770,0.0999668,1.40164e-07,713214
156.154696,-3.00407e-05,8.58307e-11,-350000,0.0999667,1.37297e-07,728106
156.264742,-3.37362e-05,7.27177e-11,-463934,0.0999624,1.34692e-07,742154
156.374788,-3.60966e-05,8.46386e-11,-426479,0.0999629,1.33142e-07,750796
156.484833,-3.68357e-05,7.27177e-11,-506557,0.0999623,1.31702e-07,759001
156.594878,-3.91722e-05,7.98702e-11,-490448,0.099963,1.30472e-07,766164
156.704924,-4.02451e-05,6.31809e-11,-636981,0.0999622,1.2916e-07,773943
156.814970,-9.9996,5.84126e-11,-1.71189e+11,0.0999593,3.33905e-09,2.99364e+07
156.925016,-9.99964,6.31809e-11,-1.5827e+11,0.0999605,4.20809e-09,2.37544e+07
157.035062,-9.99977,6.31809e-11,-1.58272e+11,0.0999636,4.65155e-09,2.14904e+07
157.145108,-9.9998,6.19888e-11,-1.61316e+11,0.0999637,4.98414e-09,2.00564e+07
157.255154,-4.29153e-07,7.62939e-11,-5625,0.0999618,1.6463e-07,607189
157.365199,-3.76701e-06,8.10623e-11,-46470.6,0.0999604,1.50003e-07,666387
157.475245,-2.48671e-05,8.22544e-11,-302319,0.0999609,1.43785e-07,695209
157.585290,-2.77519e-05,6.91414e-11,-401379,0.0999621,1.40091e-07,713550
157.695335,-2.90632e-05,7.62939e-11,-380938,0.0999606,1.37364e-07,727708
157.805381,-3.17097e-05,6.91414e-11,-458621,0.0999594,1.35231e-07,739175
157.915427,-3.48806e-05,8.58307e-11,-406389,0.0999607,1.33557e-07,748448
158.025473,-3.77417e-05,6.55651e-11,-575636,0.0999606,1.32071e-07,756872
158.135518,-4.02451e-05,8.46386e-11,-475493,0.0999626,1.30837e-07,764024
158.245564,-4.11034e-05,6.4373e-11,-638519,0.0999612,1.29839e-07,769885
158.355609,-9.99969,5.48363e-11,-1.82355e+11,0.099962,3.35813e-09,2.97672e+07
158.465655,-9.99972,6.31809e-11,-1.58271e+11,0.0999625,4.24147e-09,2.35679e+07
158.575701,-9.99982,6.07967e-11,-1.6448e+11,0.0999617,4.69804e-09,2.12773e+07
158.685747,-9.99984,6.55651e-11,-1.52518e+11,0.0999648,5.02825e-09,1.98807e+07
158.795793,5.48363e-07,7.98702e-11,6865.67,0.0999638,1.65173e-07,605207
158.905839,-6.31809e-06,7.98702e-11,-79104.5,0.0999625,1.50384e-07,664716
159.015884,-2.77519e-05,8.34465e-11,-332571,0.0999636,1.44223e-07,693118
159.125929,-3.40939e-05,7.39098e-11,-461290,0.0999633,1.40655e-07,710698
159.235975,-3.57151e-05,9.17912e-11,-389091,0.0999637,1.37815e-07,725345
159.346020,-3.54052e-05,7.51018e-11,-471429,0.0999649,1.35856e-07,735817
159.456066,-3.92675e-05,8.9407e-11,-439200,0.0999645,1.34134e-07,745257
159.566111,-4.21286e-05,6.91414e-11,-609310,0.0999632,1.32561e-07,754094
159.676157,-4.26054e-05,9.05991e-11,-470263,0.0999624,1.31387e-07,760827
159.786202,-4.29869e-05,7.27177e-11,-591148,0.0999616,1.29927e-07,769365
159.896248,-9.99966,6.07967e-11,-1.64477e+11,0.0999622,3.36647e-09,2.96935e+07
160.006294,-9.9997,6.67572e-11,-1.49792e+11,0.0999631,4.22955e-09,2.36345e+07
160.116340,-9.99982,6.31809e-11,-1.58273e+11,0.0999657,4.69685e-09,2.12836e+07
160.226386,-9.99984,6.55651e-11,-1.52518e+11,0.0999658,5.01275e-09,1.99423e+07
160.336432,-9.53674e-07,7.7486e-11,-12307.7,0.0999628,1.65349e-07,604555
160.446477,-4.62532e-06,8.10623e-11,-57058.8,0.0999636,1.50656e-07,663524
160.556522,-2.70128e-05,8.82149e-11,-306216,0.0999662,1.44979e-07,689523
160.666567,-2.95162e-05,7.15256e-11,-412667,0.0999666,1.41298e-07,707490
160.776613,-3.29018e-05,8.46386e-11,-388732,0.0999656,1.38357e-07,722521
160.886658,-3.43084e-05,7.27177e-11,-471803,0.0999648,1.36253e-07,733672
160.996703,-3.76463e-05,9.53674e-11,-394750,0.099963,1.34456e-07,743462
161.106749,-3.93867e-05,7.39098e-11,-532903,0.0999627,1.32924e-07,752027
161.216794,-4.22001e-05,9.29832e-11,-453846,0.0999615,1.3145e-07,760455
161.326840,-4.37975e-05,7.03335e-11,-622712,0.0999619,1.30215e-07,767670
161.436886,-9.99971,5.72205e-11,-1.74758e+11,0.0999609,3.37481e-09,2.96197e+07
161.546932,-9.99971,6.07967e-11,-1.64478e+11,0.0999596,4.26292e-09,2.34486e+07
161.656978,-9.99986,6.19888e-11,-1.61317e+11,0.0999577,4.71234e-09,2.12119e+07
161.767023,-9.99988,6.67572e-11,-1.49795e+11,0.0999589,5.04851e-09,1.97997e+07
161.877069,-9.29832e-07,7.51018e-11,-12381,0.0999616,1.65771e-07,603009
161.987115,-7.62939e-06,7.39098e-11,-103226,0.099963,1.51027e-07,661887
162.097160,-2.94447e-05,8.22544e-11,-357971,0.099962,1.44799e-07,690351
162.207206,-3.69787e-05,7.15256e-11,-517000,0.099961,1.41572e-07,706080
162.317252,-3.83616e-05,8.9407e-11,-429067,0.0999603,1.3881e-07,720125
162.427298,-3.85046e-05,6.79493e-11,-566667,0.0999568,1.36765e-07,730864
162.537344,-3.96013e-05,8.46386e-11,-467887,0.0999571,1.34976e-07,740555
162.647390,-4.03166e-05,7.27177e-11,-554426,0.099955,1.33355e-07,749542
162.757436,-4.37737e-05,8.58307e-11,-510000,0.099955,1.31701e-07,758953
162.867481,-4.24862e-05,6.67572e-11,-636429,0.0999563,1.30352e-07,766820
162.977527,-4.62294e-05,8.46386e-11,-546197,0.0999571,1.28906e-07,775427
163.087572,-4.73976e-05,7.39098e-11,-641290,0.0999579,1.28185e-07,779797
163.197618,-4.96387e-05,8.70228e-11,-570411,0.0999591,1.27518e-07,783881
163.307664,-5.12123e-05,6.91414e-11,-740690,0.0999609,1.26946e-07,787428
163.417709,-5.36919e-05,8.10623e-11,-662353,0.0999614,1.26079e-07,792846
163.527754,-5.65767e-05,6.91414e-11,-818276,0.0999605,1.25393e-07,797179
163.637804,-6.13451e-05,7.27177e-11,-843607,0.0999594,1.24358e-07,803804
163.747850,-6.28948e-05,7.27177e-11,-864918,0.099959,1.24145e-07,805183
163.857895,-6.05345e-05,7.15256e-11,-846333,0.0999591,1.23432e-07,809834
163.967940,-5.80072e-05,7.03335e-11,-824746,0.099958,1.2292e-07,813194
164.077986,-5.91278e-05,7.15256e-11,-826667,0.0999575,1.22433e-07,816428
164.188031,-6.01769e-05,7.27177e-11,-827541,0.0999557,1.21629e-07,821806
164.298077,-5.84126e-05,6.79493e-11,-859649,0.0999578,1.21192e-07,824790
164.408123,-5.96046e-05,7.39098e-11,-806452,0.0999575,1.20646e-07,828521
164.518169,-5.76496e-05,7.98702e-11,-721791,0.0999587,1.20099e-07,832306
164.628214,-5.99384e-05,7.7486e-11,-773538,0.0999589,1.19503e-07,836458
164.738260,-5.73635e-05,7.39098e-11,-776129,0.0999586,1.19001e-07,839984
164.848306,-5.4884e-05,7.51018e-11,-730794,0.0999558,1.18647e-07,842467
164.958352,-5.62668e-05,7.62939e-11,-737500,0.0999571,1.18231e-07,845442
165.068397,-5.39541e-05,7.86781e-11,-685758,0.0999584,1.17636e-07,849728
165.178443,-5.27859e-05,7.51018e-11,-702857,0.0999583,1.17159e-07,853186
165.288488,-5.32627e-05,7.7486e-11,-687385,0.0999567,1.16462e-07,858281
